Partition,Algorithm,User,TestTime,NAttempted,NGood,Coverage,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
5,svd,40071,0.002,5,5,1.0,0.973817746765105,16.162016721114163,0.08553535450322464,0.1111111111111111,9,0.1111111111111111
5,svd,42015,0.002,5,5,1.0,0.9726620379559625,13.131213565291738,0.07804317298198177,0.1,10,0.1
5,svd,42367,0.003,5,5,1.0,0.9853189427887071,12.385072130432615,0.0,0.0,,0.0
5,svd,43116,0.002,5,5,1.0,0.9888578464269647,16.37735500015086,0.0,0.0,,0.0
5,svd,44459,0.002,5,5,1.0,0.9710431861916271,14.969480655897856,0.0,0.0,,0.0
5,svd,45854,0.002,5,5,1.0,0.9839351134072948,15.31189012336513,0.0,0.0,,0.0
5,svd,46093,0.002,5,5,1.0,1.0,12.954395572359223,0.30877550231172457,1.0,1,1.0
5,svd,46392,0.002,5,5,1.0,0.9951575398929525,14.2464252465794,0.06855871357415663,0.041666666666666664,24,0.041666666666666664
5,svd,47573,0.002,5,5,1.0,0.9820988998287831,13.715622090756977,0.23397412778429694,0.21929824561403508,3,0.3333333333333333
5,svd,47953,0.002,5,5,1.0,0.8905011721796301,11.41587528625504,0.0,0.0,,0.0
5,svd,48098,0.002,5,5,1.0,0.9978750640973449,16.27722840240183,0.48058096466961364,0.8333333333333333,1,1.0
5,svd,48410,0.002,5,5,1.0,0.9578287797599966,12.930960369793672,0.0,0.0,,0.0
5,svd,48512,0.002,5,5,1.0,0.8953680355736071,5.9922828697182435,0.0,0.0,,0.0
5,lucene,53023,0.123,5,5,1.0,1.0,13.069607253646886,0.0,0.0,,0.0
5,svd,48838,0.002,5,5,1.0,0.9804438224372349,15.815748688506009,0.0,0.0,,0.0
5,svd,52437,0.002,5,5,1.0,0.9873308865091233,14.381213565291738,0.0,0.0,,0.0
5,svd,53023,0.002,5,5,1.0,0.9526328347582289,12.450537007218344,0.0,0.0,,0.0
5,svd,53834,0.002,5,5,1.0,0.988780914955988,12.219480655897856,0.32367362993573473,1.0,1,1.0
5,svd,53877,0.003,5,5,1.0,0.9946711300744834,12.219480655897856,0.0,0.0,,0.0
5,svd,56889,0.002,5,5,1.0,0.9384542646564255,11.734565739436487,0.0,0.0,,0.0
5,svd,57242,0.002,5,5,1.0,0.9978126647800852,15.81189012336513,0.0,0.0,,0.0
5,svd,57866,0.002,5,5,1.0,0.9830467387302566,14.4964252465794,0.0,0.0,,0.0
5,svd,58166,0.002,5,5,1.0,1.0,12.18867750007543,0.4102167770021856,1.0,1,1.0
5,svd,58579,0.002,5,5,1.0,0.9813559395526165,16.80803155822425,0.0,0.0,,0.0
5,svd,59812,0.002,5,5,1.0,0.9976146505047608,14.4964252465794,0.0,0.0,,0.0
5,svd,60349,0.002,5,5,1.0,1.0,11.43867750007543,0.0,0.0,,0.0
5,svd,61276,0.002,5,5,1.0,0.8230377148089927,12.308031558224252,0.01807081758134118,0.07692307692307693,13,0.07692307692307693
5,svd,61305,0.015,5,5,1.0,0.9974855380544579,13.75028381172028,0.14059137968555904,0.2,5,0.2
5,svd,62732,0.011,5,5,1.0,0.9801165680265317,12.907874344253004,0.0,0.0,,0.0
5,svd,65155,0.002,5,5,1.0,0.9837475117396886,11.169733851395918,0.0,0.0,,0.0
5,svd,67608,0.002,5,5,1.0,0.9472440859394408,12.711763525616098,0.0,0.0,,0.0
5,svd,68558,0.001,5,5,1.0,1.0,12.219480655897856,0.1064522916366871,0.09090909090909091,11,0.09090909090909091
5,svd,68594,0.003,5,5,1.0,0.9937542227827872,15.930960369793672,0.0,0.0,,0.0
5,svd,69335,0.002,5,5,1.0,0.9759025657880167,14.946678442077467,0.0,0.0,,0.0
5,svd,69498,0.018000000000000002,5,5,1.0,0.887907740797879,12.430960369793672,0.0,0.0,,0.0
5,svd,70835,0.002,5,5,1.0,1.0,15.565748688506009,0.0,0.0,,0.0
5,svd,70905,0.002,5,5,1.0,0.9688706141669404,12.565748688506009,0.0,0.0,,0.0
5,svd,74248,0.005,5,5,1.0,0.8785265346659297,11.10363598586503,0.06304693724750093,0.047619047619047616,21,0.047619047619047616
5,svd,75195,0.023,5,5,1.0,0.9977414000672656,15.31189012336513,0.0,0.0,,0.0
5,svd,75754,0.002,5,5,1.0,0.9950964146585864,13.284945532683583,0.0,0.0,,0.0
5,svd,75893,0.002,5,5,1.0,0.9444355862294267,13.211763525616098,0.09387678151928276,0.07142857142857142,14,0.07142857142857142
5,svd,76284,0.002,5,5,1.0,0.9856052436269626,12.635072130432615,0.0,0.0,,0.0
5,svd,76630,0.001,5,5,1.0,0.9790682088751352,14.050030616222216,0.0,0.0,,0.0
5,svd,79846,0.002,5,5,1.0,0.9871096421689469,14.131213565291738,0.0,0.0,,0.0
5,svd,80874,0.002,5,5,1.0,1.0,15.91587528625504,0.09456909854148922,0.1,10,0.1
5,svd,81114,0.002,5,5,1.0,0.9615730899668752,14.2464252465794,0.0,0.0,,0.0
5,svd,81435,0.002,5,5,1.0,0.9621236013632298,14.461763525616098,0.0,0.0,,0.0
5,svd,81783,0.002,5,5,1.0,0.9883548720865531,15.662016721114163,0.0,0.0,,0.0
5,svd,81998,0.002,5,5,1.0,0.953238408834875,10.19253606521631,0.0,0.0,,0.0
5,lucene,53834,0.164,5,5,1.0,0.9290517617745866,11.48134016304077,0.0,0.0,,0.0
5,svd,82647,0.027,5,5,1.0,1.0,12.919733851395918,0.0,0.0,,0.0
5,svd,83182,0.002,5,5,1.0,0.9811324796093147,13.00028381172028,0.0,0.0,,0.0
5,svd,83360,0.002,5,5,1.0,0.9836029155279142,11.069607253646886,0.0,0.0,,0.0
5,svd,83416,0.002,5,5,1.0,0.9462267062035934,15.027228402401827,0.0,0.0,,0.0
5,svd,83507,0.002,5,5,1.0,1.0,12.965622090756977,0.07398409883906477,0.05555555555555555,18,0.05555555555555555
5,svd,83556,0.002,5,5,1.0,1.0,16.246425246579403,0.0,0.0,,0.0
5,svd,85617,0.008,5,5,1.0,0.9892205067208959,12.369354058148824,0.0,0.0,,0.0
5,svd,86309,0.002,5,5,1.0,1.0,13.454395572359223,0.07202272673295695,0.04,25,0.04
5,svd,86449,0.002,5,5,1.0,1.0,16.912016721114163,0.0,0.0,,0.0
5,svd,86592,0.015,5,5,1.0,0.9677108226503912,14.06189012336513,0.0,0.0,,0.0
5,svd,87042,0.002,5,5,1.0,1.0,16.56189012336513,0.0,0.0,,0.0
5,svd,88394,0.002,5,5,1.0,0.981802017036862,10.803889181363095,0.0,0.0,,0.0
5,svd,88455,0.002,5,5,1.0,0.9704021156443288,12.100410409469312,0.0,0.0,,0.0
5,svd,88608,0.002,5,5,1.0,1.0,12.965622090756977,0.0,0.0,,0.0
5,svd,88928,0.002,5,5,1.0,0.9957534116246972,15.350410409469312,0.0,0.0,,0.0
5,svd,89274,0.006,5,5,1.0,0.9881919725749567,14.180960369793672,0.0,0.0,,0.0
5,svd,89617,0.005,5,5,1.0,0.9956547213059731,15.00028381172028,0.0,0.0,,0.0
5,svd,90462,0.002,5,5,1.0,0.9832046497451045,14.635072130432615,0.0,0.0,,0.0
5,svd,91346,0.002,5,5,1.0,0.9667356059425595,14.531086967542706,0.0,0.0,,0.0
5,svd,92430,0.002,5,5,1.0,0.9863583746405392,12.531086967542706,0.0,0.0,,0.0
5,lucene,53877,0.098,5,5,1.0,1.0,12.284945532683583,0.0,0.0,,0.0
5,svd,93347,0.002,5,5,1.0,0.9058328949390388,10.135072130432615,0.0,0.0,,0.0
5,svd,93705,0.002,5,5,1.0,0.9860039698592047,13.00028381172028,0.11963185779892344,0.1111111111111111,9,0.1111111111111111
5,svd,96610,0.002,5,5,1.0,1.0,13.25028381172028,0.14626437734231845,0.2,5,0.2
5,svd,96936,0.02,5,5,1.0,0.9971864589309012,12.284945532683583,0.0,0.0,,0.0
5,svd,97072,0.006,5,5,1.0,0.9818591958247704,13.531086967542706,0.0,0.0,,0.0
5,svd,97953,0.002,5,5,1.0,0.9972814941631777,12.715622090756977,0.0,0.0,,0.0
5,svd,97961,0.002,5,5,1.0,0.9886314477837017,14.40015721397125,0.0,0.0,,0.0
5,svd,98278,0.002,5,5,1.0,0.9865004596855829,13.485198728181647,0.32919441218970563,1.0,1,1.0
5,svd,98541,0.001,5,5,1.0,0.9783916606226026,11.319607253646886,0.0,0.0,,0.0
5,svd,98781,0.002,5,5,1.0,0.8898493588742808,9.600410409469312,0.0,0.0,,0.0
5,svd,101921,0.002,5,5,1.0,0.8748423896370311,10.9964252465794,0.0,0.0,,0.0
5,svd,101952,0.002,5,5,1.0,0.9847386154265337,16.131213565291738,0.0,0.0,,0.0
5,svd,102750,0.002,5,5,1.0,1.0,15.56189012336513,0.0,0.0,,0.0
5,svd,103286,0.002,5,5,1.0,0.9894476280402389,13.00028381172028,0.4488169877368326,0.29545454545454547,2,0.5
5,svd,103667,0.002,5,5,1.0,0.9608915033136595,12.284945532683583,0.0,0.0,,0.0
5,svd,103816,0.002,5,5,1.0,0.8818589362515413,10.365495493007945,0.0,0.0,,0.0
5,svd,104732,0.002,5,5,1.0,0.9858865741570014,15.31189012336513,0.0,0.0,,0.0
5,svd,107711,0.002,5,5,1.0,0.9977682359878776,15.4964252465794,0.2897414720170085,0.5,2,0.5
5,svd,108442,0.002,5,5,1.0,0.984024406410389,12.33469233718552,0.0,0.0,,0.0
5,svd,109009,0.002,5,5,1.0,0.9394303758328594,13.842693279187555,0.0,0.0,,0.0
5,svd,109177,0.003,5,5,1.0,0.9842628972635334,15.877355000150859,0.19556177562765,0.3333333333333333,3,0.3333333333333333
5,lucene,56889,0.079,5,5,1.0,0.946770321828194,11.838550902326398,0.0,0.0,,0.0
5,svd,110148,0.003,5,5,1.0,1.0,12.75028381172028,0.0944386807726646,0.1,10,0.1
5,svd,113673,0.003,5,5,1.0,0.9718558340222645,13.154015779112127,0.36941412050209016,1.0,1,1.0
5,svd,113847,0.003,5,5,1.0,0.9237003471743936,9.965622090756977,0.0,0.0,,0.0
5,svd,114078,0.003,5,5,1.0,0.9974791995977742,13.715622090756977,0.0,0.0,,0.0
5,svd,116420,0.003,5,5,1.0,0.9934344436480533,15.15015721397125,0.0,0.0,,0.0
5,svd,116550,0.003,5,5,1.0,0.9737114577531615,16.677101804652793,0.0,0.0,,0.0
5,svd,119501,0.003,5,5,1.0,0.9781888412448898,11.385072130432615,0.09934411807360435,0.09090909090909091,11,0.09090909090909091
5,svd,120308,0.003,5,5,1.0,0.9263482227860013,13.06189012336513,0.0,0.0,,0.0
5,svd,120320,0.003,5,5,1.0,0.9244558857184741,10.635072130432615,0.0,0.0,,0.0
5,svd,120479,0.002,5,5,1.0,0.9561909410569049,14.611636927867066,0.06875153203304601,0.07142857142857142,14,0.07142857142857142
5,svd,124823,0.003,5,5,1.0,1.0,14.950537007218344,0.0,0.0,,0.0
5,svd,124849,0.003,5,5,1.0,1.0,12.465622090756977,0.0,0.0,,0.0
5,svd,124936,0.003,5,5,1.0,0.9975296481987828,13.9964252465794,0.0,0.0,,0.0
5,svd,127453,0.002,5,5,1.0,0.976664383476404,15.446678442077467,0.0,0.0,,0.0
5,svd,128079,0.003,5,5,1.0,0.9826991753142925,12.450537007218344,0.0,0.0,,0.0
5,svd,128111,0.003,5,5,1.0,0.9746617730182466,14.196678442077467,0.0,0.0,,0.0
5,svd,128224,0.002,5,5,1.0,0.9707186313484748,12.235198728181647,0.0,0.0,,0.0
5,svd,129008,0.002,5,5,1.0,0.9772829874371133,15.877355000150859,0.30776001022457067,1.0,1,1.0
5,lucene,57242,0.06,5,5,1.0,0.9978126647800852,15.81189012336513,0.0,0.0,,0.0
5,svd,129498,0.002,5,5,1.0,0.9500852660571737,10.25028381172028,0.2046801589385973,0.3333333333333333,3,0.3333333333333333
5,svd,130446,0.002,5,5,1.0,1.0,11.004142376861159,0.0,0.0,,0.0
5,svd,130819,0.003,5,5,1.0,0.9949910601355324,13.004142376861159,0.07741065760260697,0.09090909090909091,11,0.09090909090909091
5,svd,131331,0.003,5,5,1.0,0.9933386987936906,14.930960369793672,0.0,0.0,,0.0
5,svd,131910,0.002,5,5,1.0,0.9799510495345486,12.219480655897856,0.0,0.0,,0.0
5,svd,134316,0.003,5,5,1.0,1.0,13.385072130432615,0.12870354492724673,0.2,5,0.2
5,svd,134401,0.002,5,5,1.0,0.9845485409546774,8.588550902326396,0.0,0.0,,0.0
5,svd,135223,0.003,5,5,1.0,0.9849376807195105,8.561606311644852,0.0,0.0,,0.0
5,svd,136037,0.006,5,5,1.0,1.0,16.662016721114163,0.3040774317707277,0.18939393939393936,4,0.25
5,svd,138072,0.002,5,5,1.0,1.0,12.885072130432615,0.0,0.0,,0.0
1,ii,10514,0.549,5,5,1.0,1.0,13.385072130432615,0.0,0.0,,0.0
5,lucene,57866,0.093,5,5,1.0,0.9830467387302566,14.4964252465794,0.0,0.0,,0.0
5,lucene,58166,0.108,5,5,1.0,0.9917852779558396,12.088550902326398,0.0,0.0,,0.0
5,lucene,58579,0.046,5,5,1.0,0.985403467143771,16.87735500015086,0.12572769060651795,0.2,5,0.2
1,ii,11571,0.232,5,5,1.0,1.0,14.100410409469312,0.0,0.0,,0.0
5,lucene,59812,0.18,5,5,1.0,0.9849153167504135,14.31189012336513,0.0,0.0,,0.0
5,lucene,60349,0.082,5,5,1.0,0.9677348848740503,11.069607253646886,0.0,0.0,,0.0
5,lucene,61276,0.053,5,5,1.0,0.8477174315279157,12.677101804652795,0.0,0.0,,0.0
1,ii,12569,0.384,5,5,1.0,0.9595794982655249,14.696678442077467,0.0,0.0,,0.0
5,lucene,61305,0.14,5,5,1.0,1.0,13.784945532683583,0.108814358130292,0.125,8,0.125
5,lucene,62732,0.123,5,5,1.0,0.9801165680265317,12.907874344253004,0.09717661256407446,0.06666666666666667,15,0.06666666666666667
5,lucene,65155,0.17300000000000001,5,5,1.0,0.9837475117396886,11.169733851395918,0.0,0.0,,0.0
5,lucene,67608,0.05,5,5,1.0,0.9627414369363226,12.919733851395918,0.0,0.0,,0.0
5,lucene,68558,0.094,5,5,1.0,0.984898284271582,12.034945532683583,0.0,0.0,,0.0
1,ii,12649,0.546,5,5,1.0,0.942465558781693,11.781086967542706,0.0,0.0,,0.0
5,lucene,68594,0.098,5,5,1.0,0.9457884391627278,15.162016721114163,0.0,0.0,,0.0
1,ii,12721,0.122,5,5,1.0,1.0,13.635072130432615,0.0,0.0,,0.0
5,lucene,69335,0.10300000000000001,5,5,1.0,0.9588051641220159,14.684818934934553,0.0,0.0,,0.0
5,lucene,69498,0.083,5,5,1.0,0.9774672513051744,13.684818934934553,0.0,0.0,,0.0
5,lucene,70835,0.074,5,5,1.0,0.9602286880755262,14.946678442077467,0.0,0.0,,0.0
1,ii,13814,0.196,5,5,1.0,0.979439723530366,15.211763525616098,0.05545993773306824,0.04,25,0.04
5,lucene,70905,0.101,5,5,1.0,0.9688706141669404,12.565748688506009,0.0,0.0,,0.0
5,lucene,74248,0.094,5,4,0.8,0.9409648290008868,11.892789260714373,0.0,0.0,,0.0
5,lucene,75195,0.114,5,5,1.0,1.0,15.346551844328435,0.0,0.0,,0.0
1,ii,14328,0.28800000000000003,5,5,1.0,0.9978750640973449,16.27722840240183,0.09195746100885036,0.125,8,0.125
5,lucene,75754,0.089,5,5,1.0,0.9775003326464001,13.050030616222216,0.0,0.0,,0.0
5,lucene,75893,0.101,5,5,1.0,0.9642577773815633,13.489057293322526,0.08414037787914676,0.05263157894736842,19,0.05263157894736842
1,ii,15324,0.28800000000000003,5,5,1.0,0.9677854141708199,10.75028381172028,0.0,0.0,,0.0
5,lucene,76284,0.129,5,4,0.8,0.9328097110071956,11.9582541375001,0.0,0.0,,0.0
5,lucene,76630,0.07100000000000001,5,5,1.0,0.9790682088751352,14.050030616222216,0.0,0.0,,0.0
5,lucene,79846,0.08600000000000001,5,5,1.0,1.0,14.315748688506009,0.0,0.0,,0.0
1,ii,15415,0.271,5,5,1.0,0.9626366141755612,15.461763525616098,0.0,0.0,,0.0
5,lucene,80874,0.111,5,5,1.0,1.0,15.91587528625504,0.0,0.0,,0.0
5,lucene,81114,0.10300000000000001,5,5,1.0,0.9864837613199109,14.615495493007945,0.0,0.0,,0.0
5,lucene,81435,0.049,5,4,0.8,0.8498200457404503,12.77371901428583,0.0704766137297557,0.05263157894736842,19,0.05263157894736842
1,ii,15479,0.261,5,5,1.0,0.971090904859204,14.596551844328435,0.0,0.0,,0.0
5,lucene,81783,0.10200000000000001,5,5,1.0,0.9419779111122704,14.927101804652795,0.0,0.0,,0.0
5,lucene,81998,0.046,5,5,1.0,0.953238408834875,10.19253606521631,0.0,0.0,,0.0
5,lucene,82647,0.063,5,5,1.0,1.0,12.919733851395918,0.0,0.0,,0.0
5,lucene,83182,0.076,5,5,1.0,0.97095999420239,12.865495493007945,0.0,0.0,,0.0
5,lucene,83360,0.06,5,4,0.8,0.9070663757096733,10.2082541375001,0.09335212804032357,0.07142857142857142,14,0.07142857142857142
1,ii,16472,0.268,5,5,1.0,0.8551087926616788,10.0381711090793,0.0,0.0,,0.0
5,lucene,83416,0.051000000000000004,5,5,1.0,0.9934523163193794,15.777228402401827,0.0,0.0,,0.0
5,lucene,83507,0.10200000000000001,5,5,1.0,1.0,12.965622090756977,0.0,0.0,,0.0
1,ii,17039,0.193,5,5,1.0,0.9754462037758486,14.662016721114163,0.0,0.0,,0.0
5,lucene,83556,0.10400000000000001,5,5,1.0,1.0,16.246425246579403,0.0,0.0,,0.0
5,lucene,85617,0.093,5,5,1.0,0.9597046682647131,12.00028381172028,0.0,0.0,,0.0
5,lucene,86309,0.029,5,5,1.0,0.9845425738628439,13.2464252465794,0.0,0.0,,0.0
5,lucene,86449,0.046,5,5,1.0,0.9852176115881034,16.662016721114163,0.0,0.0,,0.0
5,lucene,86592,0.101,5,5,1.0,0.9677108226503912,14.06189012336513,0.06085290933879453,0.043478260869565216,23,0.043478260869565216
1,ii,20028,0.431,5,5,1.0,0.9948795341663074,12.719480655897856,0.0,0.0,,0.0
5,lucene,87042,0.107,5,5,1.0,0.9737629509689091,16.12735500015086,0.0,0.0,,0.0
5,lucene,88394,0.108,5,5,1.0,0.9772812826808126,10.754142376861159,0.0,0.0,,0.0
5,lucene,88455,0.043000000000000003,5,5,1.0,0.9704021156443288,12.100410409469312,0.0631901702128143,0.07142857142857142,14,0.07142857142857142
5,lucene,88608,0.092,5,5,1.0,1.0,12.965622090756977,0.0,0.0,,0.0
5,lucene,88928,0.062,5,5,1.0,0.9675659026350709,14.91587528625504,0.06486819472985816,0.0625,16,0.0625
1,ii,20530,0.34500000000000003,5,5,1.0,0.9658772974723877,13.281086967542706,0.21817731481606953,1.0,1,1.0
5,lucene,89274,0.046,5,5,1.0,0.9276313180967354,13.31189012336513,0.0,0.0,,0.0
5,lucene,89617,0.077,5,5,1.0,0.966812137230096,14.565748688506009,0.07743834646310956,0.125,8,0.125
1,ii,21050,0.166,5,5,1.0,0.9813707184681614,13.169733851395918,0.0,0.0,,0.0
5,lucene,90462,0.108,5,5,1.0,0.9832046497451045,14.635072130432615,0.0,0.0,,0.0
5,lucene,91346,0.064,5,5,1.0,1.0,15.031086967542706,0.0,0.0,,0.0
5,lucene,92430,0.046,5,5,1.0,0.8655606781092499,10.9964252465794,0.0,0.0,,0.0
5,lucene,93347,0.028,5,4,0.8,0.8735365742930689,9.77371901428583,0.0,0.0,,0.0
1,ii,21058,0.255,5,5,1.0,0.9605406603063847,12.553889181363095,0.0,0.0,,0.0
5,lucene,93705,0.10300000000000001,5,5,1.0,0.9136395509508097,12.046172051081339,0.0,0.0,,0.0
5,lucene,96610,0.06,5,5,1.0,1.0,13.25028381172028,0.0,0.0,,0.0
5,lucene,96936,0.031,5,5,1.0,0.9971864589309012,12.284945532683583,0.0,0.0,,0.0
5,lucene,97072,0.12,5,5,1.0,0.9793440298552835,13.4964252465794,0.0,0.0,,0.0
1,ii,22074,0.304,5,5,1.0,0.9664511122816648,11.08469233718552,0.0,0.0,,0.0
5,lucene,97953,0.105,5,4,0.8,0.8449787607380506,10.77371901428583,0.0,0.0,,0.0
5,lucene,97961,0.036000000000000004,5,5,1.0,0.948244434167963,13.81189012336513,0.0,0.0,,0.0
5,lucene,98278,0.058,5,5,1.0,1.0,13.669733851395918,0.08053759140450223,0.058823529411764705,17,0.058823529411764705
5,lucene,98541,0.107,5,5,1.0,0.9783916606226026,11.319607253646886,0.0,0.0,,0.0
1,ii,22822,0.28700000000000003,5,5,1.0,1.0,16.81189012336513,0.0,0.0,,0.0
5,lucene,98781,0.1,5,5,1.0,0.9935745017429146,10.719480655897856,0.0,0.0,,0.0
5,lucene,101921,0.09,5,5,1.0,0.8696342017068366,10.930960369793672,0.0,0.0,,0.0
5,lucene,101952,0.043000000000000003,5,5,1.0,0.9847386154265337,16.131213565291738,0.0,0.0,,0.0
5,lucene,102750,0.077,5,5,1.0,1.0,15.56189012336513,0.0,0.0,,0.0
5,lucene,103286,0.041,5,4,0.8,0.8911116443779258,11.7082541375001,0.0,0.0,,0.0
1,ii,25268,0.382,5,5,1.0,0.9493148571759532,13.115495493007945,0.0741556713454576,0.047619047619047616,21,0.047619047619047616
5,lucene,103667,0.076,5,5,1.0,0.9608915033136595,12.284945532683583,0.0,0.0,,0.0
5,lucene,103816,0.09,5,5,1.0,0.8933262398106402,10.50028381172028,0.0,0.0,,0.0
1,ii,26008,0.155,5,5,1.0,0.9675005070095186,11.922959427791637,0.0,0.0,,0.0
5,lucene,104732,0.041,5,5,1.0,0.9858865741570014,15.31189012336513,0.0,0.0,,0.0
5,lucene,107711,0.075,5,5,1.0,0.9977682359878776,15.4964252465794,0.0,0.0,,0.0
5,lucene,108442,0.089,5,5,1.0,0.9398594462835703,11.781086967542706,0.0,0.0,,0.0
5,lucene,109009,0.149,5,5,1.0,0.8752035779582457,12.896298648830369,0.3393235539088661,0.5,2,0.5
5,lucene,109177,0.05,5,5,1.0,0.937769185121893,15.127355000150859,0.0,0.0,,0.0
1,ii,26222,0.421,5,5,1.0,1.0,10.93867750007543,0.0,0.0,,0.0
5,lucene,110148,0.076,5,5,1.0,1.0,12.75028381172028,0.0,0.0,,0.0
5,lucene,113673,0.07200000000000001,5,5,1.0,0.9863660239512111,13.350410409469312,0.0,0.0,,0.0
5,lucene,113847,0.075,5,5,1.0,0.9579089807803154,10.33469233718552,0.0,0.0,,0.0
5,lucene,114078,0.053,5,5,1.0,0.9563553301178044,13.15015721397125,0.0,0.0,,0.0
1,ii,26932,0.28400000000000003,5,5,1.0,0.959470159487385,12.300030616222216,0.0,0.0,,0.0
5,lucene,116420,0.061,5,4,0.8,0.8625838659964847,13.154648767857287,0.0,0.0,,0.0
5,lucene,116550,0.053,5,4,0.8,0.8264351832336406,14.154648767857287,0.0,0.0,,0.0
5,lucene,119501,0.099,5,5,1.0,1.0,11.638930695573494,0.0,0.0,,0.0
5,lucene,120308,0.051000000000000004,5,5,1.0,0.9869127835392405,13.91587528625504,0.0,0.0,,0.0
5,lucene,120320,0.062,5,4,0.8,0.8702829971298213,10.011859507142916,0.0,0.0,,0.0
1,ii,27242,0.34,5,5,1.0,0.957458882831036,14.553889181363095,0.0,0.0,,0.0
5,lucene,120479,0.108,5,5,1.0,0.962995768691927,14.715622090756977,0.11273453491578382,0.2,5,0.2
5,lucene,124823,0.049,5,5,1.0,1.0,14.950537007218344,0.0,0.0,,0.0
5,lucene,124849,0.091,5,5,1.0,1.0,12.465622090756977,0.0,0.0,,0.0
5,lucene,124936,0.047,5,5,1.0,0.9797120692344223,13.7464252465794,0.0,0.0,,0.0
1,ii,27838,0.314,5,5,1.0,1.0,14.2464252465794,0.0,0.0,,0.0
5,lucene,127453,0.108,5,5,1.0,0.976664383476404,15.446678442077467,0.054461735142059306,0.04,25,0.04
5,lucene,128079,0.027,5,5,1.0,0.9826991753142925,12.450537007218344,0.0,0.0,,0.0
5,lucene,128111,0.123,5,5,1.0,0.9485093409175848,13.815748688506009,0.0,0.0,,0.0
5,svd-log,320,0.016,5,5,1.0,0.9854506504316772,14.846551844328435,0.10469605039489467,0.1111111111111111,9,0.1111111111111111
5,lucene,128224,0.108,5,5,1.0,0.9707186313484748,12.235198728181647,0.0,0.0,,0.0
5,svd-log,359,0.007,5,5,1.0,0.9772977998542269,13.7464252465794,0.0,0.0,,0.0
5,svd-log,1387,0.015,5,5,1.0,0.9928482451430585,13.90015721397125,0.2857084937557778,1.0,1,1.0
5,svd-log,1741,0.014,5,5,1.0,0.8379990277343565,9.430960369793672,0.0,0.0,,0.0
5,svd-log,1835,0.01,5,5,1.0,0.9585093045982733,16.177101804652793,0.0826382290497049,0.08333333333333333,12,0.08333333333333333
5,svd-log,1935,0.01,5,5,1.0,0.9690296613545863,12.281086967542706,0.13735944595187957,0.16666666666666666,6,0.16666666666666666
5,svd-log,2847,0.011,5,5,1.0,0.8587213523557895,12.111636927867066,0.13714032536210666,0.16666666666666666,6,0.16666666666666666
5,svd-log,2945,0.008,5,5,1.0,0.9946817236978255,12.965622090756977,0.09237629567662836,0.1,10,0.1
1,ii,28090,0.354,5,5,1.0,1.0,9.977197786179612,0.0,0.0,,0.0
5,svd-log,3665,0.011,5,5,1.0,0.986833180984145,14.719480655897856,0.18636453246633478,0.12916666666666665,8,0.125
5,svd-log,5450,0.009000000000000001,5,5,1.0,0.934622858175746,13.58469233718552,0.0,0.0,,0.0
5,svd-log,5611,0.01,5,5,1.0,1.0,15.100410409469312,0.10615157459435126,0.14285714285714285,7,0.14285714285714285
5,lucene,129008,0.111,5,5,1.0,0.9772829874371133,15.877355000150859,0.0,0.0,,0.0
5,svd-log,6116,0.01,5,5,1.0,0.9637370098700574,14.31189012336513,0.0,0.0,,0.0
5,svd-log,7880,0.009000000000000001,5,5,1.0,0.9852783466243938,12.350410409469312,0.0,0.0,,0.0
5,svd-log,8335,0.02,5,5,1.0,1.0,15.600410409469312,0.16025219429371693,0.25,4,0.25
5,svd-log,9197,0.007,5,5,1.0,0.8500400257550406,10.531086967542706,0.0,0.0,,0.0
5,svd-log,11337,0.009000000000000001,5,5,1.0,1.0,16.196678442077467,0.39481642801790606,0.5833333333333334,1,1.0
5,svd-log,12288,0.007,5,5,1.0,0.8943816970286097,11.465622090756977,0.1786697722898688,0.20192307692307693,4,0.25
5,svd-log,13927,0.008,5,5,1.0,0.9859011714852209,16.427101804652793,0.45012558356732263,0.75,1,1.0
5,svd-log,14947,0.009000000000000001,5,5,1.0,0.9940442985878265,16.7117635256161,0.2974085580687332,1.0,1,1.0
5,svd-log,16581,0.007,5,5,1.0,0.9431062326020467,12.4964252465794,0.0,0.0,,0.0
5,svd-log,18115,0.007,5,5,1.0,1.0,13.739057293322526,0.0,0.0,,0.0
5,svd-log,18192,0.042,5,5,1.0,0.9691068614378588,13.631213565291738,0.2513514200127483,0.25757575757575757,3,0.3333333333333333
5,lucene,129498,0.14300000000000002,5,5,1.0,0.9258138542520676,9.988424304577366,0.0,0.0,,0.0
5,svd-log,18204,0.009000000000000001,5,5,1.0,0.8951658228214529,10.673592416536797,0.0,0.0,,0.0
5,svd-log,18675,0.033,5,5,1.0,0.9330150143923153,10.50028381172028,0.0,0.0,,0.0
1,ii,28159,0.241,5,5,1.0,1.0,16.346551844328435,0.11832856584025188,0.16666666666666666,6,0.16666666666666666
5,svd-log,18758,0.024,5,5,1.0,0.9791924958019401,15.027228402401827,0.06671414592833345,0.06666666666666667,15,0.06666666666666667
5,svd-log,19178,0.009000000000000001,5,5,1.0,0.9237072687713124,14.808031558224252,0.13774824763729598,0.3333333333333333,3,0.3333333333333333
5,svd-log,19414,0.023,5,5,1.0,0.933163419109031,11.869354058148824,0.0,0.0,,0.0
